@relation gps_data_extended-weka.filters.unsupervised.attribute.Remove-V-R3-last-weka.filters.unsupervised.instance.Resample-S1-Z100.0

@attribute day numeric
@attribute min numeric
@attribute speed numeric
@attribute area numeric
@attribute movement_time numeric
@attribute movement_ratio numeric
@attribute distance numeric

@data
185,1033,0.179722,0.827578,2.070217,0.643695,6.432289
63,659,0.19105,374.923335,0.300153,0.621564,88.853462
199,1252,0.01,2848.542077,0.230474,0.043999,324.76817
220,35,0.094868,1964.606038,7.652854,0.992457,1403.40476
197,250,0.472969,945.421359,0.637311,0.263708,147.420267
76,198,0.19105,1062.138528,0.372696,0.283268,161.831026
195,611,0.192614,20.28294,3.89529,0.722672,16.170358
199,953,0.128062,831.624984,0.426457,0.260097,101.655825
73,457,0.376962,1513.484334,0.624697,0.530782,143.586182
189,402,0.106771,1415.624496,2.221491,0.755029,194.188953
189,801,0.10247,0.525314,0.857979,0.22869,3.751716
200,925,0.245153,1391.826918,1.082663,0.539026,122.521823
200,792,0,45.881985,0.188083,0.316996,36.786331
199,1285,0.05831,1593.043061,0.731323,0.271,167.313891
187,554,0.224054,22.634144,0.118232,0.441118,16.617674
181,1056,0.014142,1197.822935,0.671261,0.31533,131.982728
199,840,0.091652,3145.937993,0.284869,0.056212,314.200751
185,559,0.211896,20.609472,2.446956,0.270182,18.113424
219,1129,0.176068,31899.122634,2.915349,0.607714,873.097273
64,450,0.172047,183454.33584,8.354436,0.651239,2334.790572
199,1438,0.440114,591.517757,0.207867,0.11951,125.231307
217,1020,0.221133,410218.560395,8.986438,0.758904,2166.965901
203,383,0.073485,1774.415339,0.260891,0.098307,485.653417
183,76,1.361102,2532.938222,0.281723,0.076417,265.4382
194,1419,0.100995,28.165583,0.134904,0.471824,18.012952
201,1297,0.098995,2078.824112,1.902772,0.906707,384.035195
205,473,0.090554,348426.067832,10.52803,0.774271,2488.314463
188,595,0.150333,15.987478,0.090046,0.371477,15.028809
203,612,0.582666,27423.581968,1.948535,0.74524,488.937727
188,805,11.902853,8207.779858,209.4708,0.827192,506.462206
186,1339,0.014142,8.728997,0.048418,0.273172,10.811952
195,384,0.128452,15121.138031,11.35886,0.884326,783.524155
193,995,0.382884,5.35113,2.108199,0.150656,13.993434
184,584,0.685347,21.186012,6.477206,0.753157,17.200153
192,1422,0.104881,24.631822,0.651909,0.905371,46.082969
212,1001,0.01,52.369147,0.083078,0.548234,27.731502
189,807,0.022361,1.131699,0.980839,0.46352,4.232135
202,131,0.05831,228648.196985,0.100617,0.006651,2768.422514
190,899,0.036056,4.996507,5.916544,0.826816,14.311634
187,570,0.124499,17.022283,0.090545,0.204562,27.442925
192,946,0.251595,12.392835,4.194386,0.668515,12.548377
216,1431,0.131909,3280.220451,11.8696,0.997905,2152.906565
184,585,0.221359,20.553063,5.438398,0.711332,15.290754
192,1403,0.066332,35.857386,0.225862,0.624114,22.437289
257,1008,0.054772,21366.834604,2.138346,0.72895,533.889728
77,93,1.689083,716.863889,0.087613,0.102358,155.782352
196,604,0.143527,22.508408,8.14188,0.824639,19.746526
192,385,0.09,20704.243622,12.69729,0.837506,970.293216
221,107,0.894483,56427.578867,5.963991,0.972726,1115.880587
204,543,0.01,39088.870213,2.286628,0.519681,840.412227
190,889,0.172337,6.20803,2.807863,0.167209,16.79249
189,724,0.151327,120.746309,0.684272,0.607695,75.442777
187,1233,0.096954,53.093663,0.145408,0.226098,39.873518
193,212,0.08775,318.197471,0.395013,0.350256,71.050325
190,1218,0.170294,656.772219,1.739884,0.74278,145.228382
63,766,0.11,110456.309576,2.811571,0.317776,1813.768811
190,887,0.01,107.669361,1.160084,0.487343,45.228075
220,84,0.117473,12987.648017,3.182269,0.842187,687.701227
191,1073,0.036056,16350.85496,0.11406,0.004254,1662.204992
209,322,0.064031,3012.916229,0.30794,0.187782,298.458995
77,32,0.064031,869.293159,0.367317,0.640269,105.559274
190,875,0.644515,10.817181,6.422771,0.621427,10.335523
208,1062,0.314006,2812.203706,0.198793,0.126402,289.376486
187,237,0.188414,1960.844888,0.668814,0.218241,190.003498
200,976,0.233666,1813.527425,1.465694,0.323776,280.665897
186,1000,0.100499,4.910502,2.066066,0.14036,29.439565
190,1435,0.122066,32.167734,0.258106,0.482384,32.638806
201,496,0.014142,10.694586,0.192616,0.501715,23.802775
74,840,0.18412,127800.085185,4.981278,0.747121,1220.114734
192,877,0.074833,1.148441,0.43869,0.162257,5.40735
191,890,0.024495,1.357079,0.325104,0.072314,8.991493
194,648,0.143178,345.432301,0.364804,0.282655,78.728571
214,12,0.014142,2315.147014,0.283589,0.226961,227.410188
187,1077,0.222261,6062.078148,2.226836,0.511308,278.73133
257,1140,0.128841,31417.120314,1.959905,0.433141,828.050672
193,414,0.145945,3835.187978,1.100817,0.247895,279.761056
184,1039,0.017321,2347.340738,1.090986,0.352779,191.737899
183,620,0.241247,22266.377829,6.720672,0.830839,509.608075
187,719,0.144914,0.602651,0.606462,0.261246,4.642842
182,610,0.083066,3.096984,1.063217,0.154333,13.778196
206,452,0.139284,5815.131604,0.606057,0.192531,572.90824
70,119,0.036056,437.850286,0.685858,0.893443,138.945887
190,889,0.154272,8.394466,0.852108,0.08124,20.977624
191,872,0.033166,2602.934129,3.325567,0.624851,314.008533
77,887,0.169115,30727.205545,3.98393,0.951106,766.538158
197,695,0.198746,0.462282,0.213556,0.192377,3.330275
188,798,0.034641,15.126631,6.399007,0.521088,12.280082
200,1071,0.083066,4697.973116,10.16457,0.947976,654.065742
185,140,0.037417,1467.785068,0.30494,0.065922,282.174136
181,729,0.123693,33.374912,26.35463,0.854271,30.850432
187,793,0.114455,23.88195,4.013688,0.494951,16.218513
257,107,0.072801,1968.86525,0.268322,0.191821,253.184787
199,1376,0.100499,252.171621,0.428477,0.141148,188.210749
69,715,0.224054,130210.42833,2.985281,0.438866,1244.812979
189,409,0.261916,5404.261552,2.065368,0.518351,266.961204
212,1001,0.01,52.369147,0.083078,0.548234,27.731502
221,558,0.188414,40669.966924,2.354187,0.496681,867.389497
192,1299,0.114455,19.110243,0.129646,0.537809,18.561806
185,553,0.808084,40.862539,9.30485,0.248806,37.398061
205,929,0.070711,136153.685238,7.897272,0.944188,1522.264058
203,861,0.086603,2988.188794,0.088341,0.061694,303.564529
64,498,0.111803,117508.008334,5.893898,0.826704,1297.549445
194,668,0.313209,251.084898,0.108876,0.067413,98.518154
193,35,0.05099,9.427293,0.118188,0.355326,20.622406
182,638,0.08775,0.117364,0.521852,0.29707,1.756665
74,46,0.01,212.117537,0.047154,0.125538,80.757179
200,1286,0,2592.16088,2.017118,0.784643,156.815554
201,349,0.017321,55.452653,0.099452,0.197314,40.826388
192,975,0.235797,34.12311,12.23085,0.718257,34.057033
187,825,0.107238,15853.03288,3.886146,0.648877,371.320016
187,793,0.075498,13.067187,4.344735,0.55635,15.618721
212,526,0.128452,2963.101827,0.127695,0.09116,254.942498
195,988,0.194165,590.662045,0.357644,0.164097,159.100736
217,352,0.070711,2924.619891,0.596169,0.39212,275.188017
203,706,0.01,4243.587384,1.296657,0.754166,318.075112
191,46,0.271846,2.122588,0.082855,0.528439,10.191429
80,1098,0,19848.471379,6.029009,0.644028,1151.453491
196,612,0.083066,90.072598,3.073067,0.250891,48.99448
78,424,0.022361,62723.238651,6.284755,0.836922,923.651863
201,1055,0,14166.259548,0.415521,0.04191,1298.811899
188,657,0.104403,43.726345,0.164468,0.4412,23.112023
192,586,0.01,84.079977,0.072864,0.093026,49.346002
215,1215,0.325883,437.237211,0.138417,0.325208,77.463651
197,966,0.11225,1684.554172,5.700845,0.933915,384.567371
186,1027,0.098489,0.437896,0.482506,0.18058,5.343955
204,333,0.188414,177319.577091,7.94133,0.826212,1749.336537
190,902,0.187083,3.891636,0.829223,0.154736,10.717895
205,1111,0.350143,3667.019684,0.568393,0.290035,356.673114
182,611,0.829096,3.560295,2.14039,0.337409,12.687198
184,1151,0.197231,6.696708,0.06314,0.316351,12.174816
259,847,0.024495,17442.385932,1.335572,0.477021,509.567162
212,30,0.532259,4735.181794,0.783912,0.390977,364.911228
186,943,0.190526,14794.185838,4.643422,0.728974,388.558031
183,1012,0.067082,13.70136,0.21163,0.717772,18.28021
204,302,0.136748,182767.598107,7.852802,0.810444,1763.490967
80,275,0.327109,92083.224871,5.514385,0.648521,1045.871118
199,1102,0.07874,7.318652,0.105363,0.671955,9.564862
188,814,9.90463,30687.507082,632.2996,0.995685,1270.080013
183,868,0.053852,47.317841,0.055114,0.096998,34.660103
188,1291,0.014142,48.518475,0.096158,0.627221,22.076392
191,1124,0.01,13722.117248,10.05008,0.93636,826.451245
221,740,0.407554,5403.256319,1.048105,0.622706,306.332475
192,1246,0.014142,3684.772792,0.690517,0.13422,318.970051
208,984,0.584466,145478.090994,5.983058,0.875917,1243.173154
182,1283,0.11225,699.483502,1.166821,0.36324,205.584598
186,679,0.200998,0.485923,0.299782,0.069542,4.310826
189,315,0.263818,155041.264356,22.26493,0.80137,1778.150659
195,605,5.025067,239.732509,20.43009,0.689362,59.272494
201,431,0.146969,177.201467,0.1548,0.1793,61.298346
210,1001,0.057446,1405.468523,0.310384,0.452575,125.504835
185,422,0.01,193.39693,0.312135,0.446221,42.669961
207,439,0.042426,12429.457603,1.291031,0.523992,448.418498
182,719,0.092736,4020.089916,2.016537,0.616132,202.919559
184,965,0.425558,119.049715,0.342641,0.579369,36.075638
191,1221,0.265518,2102.034647,0.852659,0.817809,148.051182
194,1252,0.223383,165659.908977,32.09114,0.92614,2217.628158
196,1433,0.139284,3871.883778,1.793538,0.488814,264.179733
208,588,0.01,665794.909521,9.593321,0.730792,2428.549871
200,1131,0.041231,55.461532,0.225705,0.51645,27.095958
196,1116,0.094868,2359.174929,1.24547,0.449703,177.250703
193,1005,0.334813,1211.54567,1.46655,0.784774,125.206637
220,1395,0.119164,443.745439,0.309362,0.792448,71.440906
189,774,0.191311,208.021178,23.92394,0.832497,57.475139
211,1288,0.053852,5552.776271,0.495801,0.301283,299.505044
187,1426,0.107703,2250.509849,0.078552,0.01822,275.928345
220,24,0.017321,6505.175123,3.337803,0.967382,627.96335
83,895,0.024495,383.083907,0.03536,0.035016,124.208951
71,255,0,9693.489,0.988284,0.375012,482.266851
200,362,0,49.565514,0.072582,0.102591,43.156824
185,1115,0.05,53.418937,0.391143,0.80545,30.108479
189,811,0.064807,0.47794,0.60768,0.397637,3.056453
187,1192,0.181934,78.370238,0.419973,0.429261,60.658464
181,709,0.367151,418.930342,1.212964,0.764789,69.784486
73,1217,0.151327,29.285753,0.068649,0.287346,29.385372
73,726,0.235372,90370.829071,6.08706,0.674914,1091.301315
185,988,0.07,4757.800842,2.424915,0.416616,209.538184
192,313,0.106771,57440.550097,13.69375,0.852451,1012.030504
199,962,0.083666,71.152492,0.165432,0.298774,33.775959
197,729,0.289828,4.408334,1.386113,0.38074,10.921733
74,84,0.184662,25818.546723,0.121278,0.009806,1521.164633
181,1175,0.01,753.086928,0.307826,0.132535,146.323789
79,1328,0.197231,111.696391,0.187278,0.365742,62.981959
258,295,0.213542,6462.181013,1.51828,0.642939,429.787621
200,39,?,2043.977761,1.700017,0.58108,210.64451
192,984,0.114455,5.625627,0.549486,0.148487,11.101714
195,895,0.037417,14.289041,0.156371,0.561157,17.276774
192,968,0.347707,50.629677,13.37918,0.523325,25.565732
216,838,0.150997,4833.994516,0.703349,0.532619,241.659992
216,92,0.268701,3174.911613,0.224716,0.094015,435.018421
190,1354,0.099499,15383.558049,7.02448,0.778349,559.540746
191,939,0.072801,745668.387057,69.2453,0.935164,4516.817319
202,610,0.154272,24125.220821,2.730273,0.740696,681.927045
192,927,0.243721,16.643596,12.94124,0.728849,17.755728
197,455,0,1875.224491,0.229992,0.064213,222.066775
201,287,0.09434,3485.252694,1.16428,0.243314,296.676049
190,1320,0.111803,24.238645,0.031922,0.07691,25.318562
259,58,0.01,857.373141,0.313387,0.657009,87.289335
185,988,0.07,4757.800842,2.424915,0.416616,209.538184
190,1402,0.375899,3099.137551,4.134491,0.949309,270.026401
196,369,0.229129,15541.528476,5.977935,0.771884,472.4205
192,928,0.5001,8.049881,2.68621,0.456488,11.769033
187,797,0.369459,41.002873,10.11891,0.929867,21.764227
220,631,0.160312,26735.763971,1.788741,0.548366,596.936519
182,357,0.139284,52.93211,0.094926,0.196271,31.437091
195,1,0.129615,1174.74648,0.586214,0.264432,146.314226
185,270,0.082462,2571.725726,0.746261,0.153449,296.657861
206,1004,0.086603,13865.425015,0.407983,0.061645,1204.532526
63,471,0.01,540580.897366,2.866874,0.241395,3230.349391
201,1055,0,14166.259548,0.415521,0.04191,1298.811899
193,506,0.014142,704.987736,0.546508,0.223585,158.879349
210,516,0.236008,2943.470115,0.095648,0.041369,420.79664
200,621,8.061749,284782.471878,70.41702,0.983967,4436.99306
216,413,0.06,1953.87401,0.50254,0.764219,139.408407
185,589,0.214243,10.058123,4.955936,0.369407,13.415928
183,1323,0.37108,2674.267854,1.727958,0.539891,236.841801
195,474,0.395095,5196.6765,2.082771,0.649398,198.848668
221,892,0.118743,244847.019484,5.185438,0.607742,1552.879559
208,31,0.01,47.249075,0.052024,0.35323,26.657825
189,243,0.173781,4527.490564,2.139988,0.536291,243.411079
184,772,0.014142,4337.775356,2.804494,0.680475,296.738954
185,57,0.02,4519.778635,2.279129,0.774465,182.456339
181,386,0.180555,929.902888,1.158494,0.726628,117.981295
200,136,0.061644,175.517517,0.165911,0.14879,68.019307
78,732,0.041231,3074.576146,1.323672,0.817199,348.249941
191,463,0.096954,4791.029773,2.219141,0.376814,429.912848
222,365,0.167929,8192.926172,3.498166,0.614615,1035.878107
60,129,0.209045,182308.686616,0.900729,0.129384,2534.046066
68,598,0.100499,51730.50168,7.834698,0.820209,1748.029096
190,889,0.154272,8.394466,0.852108,0.08124,20.977624
199,623,0.241868,47286.23597,8.682534,0.863711,623.2605
205,1265,0.014142,26714.34771,6.274149,0.792241,1449.267385
196,368,0.017321,2814.599691,0.853324,0.166489,322.900679
200,314,0.014142,1439.319217,0.694254,0.24275,174.457494
208,375,0.320936,97933.478763,8.281116,0.816172,1846.625309
210,1092,0.11225,2095.671151,0.143901,0.123679,210.593316
187,722,0.141421,64.57864,0.222633,0.141757,102.08404
191,905,0.127279,16.062012,5.834615,0.847458,13.769677
197,596,0.065574,2626.880508,1.689338,0.721462,145.175896
195,352,0.257099,58582.596751,12.29194,0.916355,831.66433
191,926,0.334365,181.996865,23.49798,0.940328,49.978259
201,49,0.137477,1410.580747,0.807326,0.289874,169.890812
217,231,0.251794,34727.670609,0.087458,0.008312,1904.338205
80,1262,0.263249,59.314339,0.033595,0.048224,84.991354
182,771,0.061644,4624.549711,1.773328,0.443471,247.922218
201,891,0,3561.028215,1.332726,0.385546,210.860027
222,213,0.100499,272116.74889,4.967606,0.652155,1637.700739
181,1238,0.051962,43.954609,0.298907,0.435702,42.534265
183,312,0,19.94473,0.084224,0.283664,19.893361
68,83,0.01,72.456443,0.066669,0.348052,35.053474
200,294,0.133417,1415.384386,0.492668,0.19095,157.385231
215,227,0.209762,2571.867241,0.43112,0.226796,344.06648
182,642,0.261916,0.469641,0.420768,0.256095,3.286034
186,680,0.300333,2.577573,4.514946,0.734748,6.14489
73,581,0.216795,8703.094895,4.078687,0.842593,614.761222
199,459,0.330303,723166.823811,0.769461,0.302486,5344.50369
202,983,0.174929,40574.985009,8.213387,0.890303,1688.245107
183,415,0.572014,68.227636,0.128479,0.202261,46.370692
195,603,0.091652,48.189259,3.87391,0.475172,24.45795
73,1238,0.017321,26.883342,0.034976,0.161551,26.413103
182,1307,0.690652,376.946228,0.191207,0.066284,187.502724
221,624,0.02,15602.515156,0.78903,0.545387,358.789979
184,905,0,306.591122,0.697579,0.641015,66.382697
183,538,0.092736,2290.098647,1.521775,0.597604,155.334056
207,712,0.033166,5716.678016,1.527723,0.891794,311.782225
192,923,0.141774,61.280198,9.111493,0.740808,24.598807
190,384,0.05831,291964.589675,7.956891,0.850345,1721.733106
190,871,0.124499,12.517449,3.40604,0.52313,13.021785
258,325,0.205183,25586.451606,2.166951,0.713067,553.082768
187,382,0.10247,36.021662,0.230086,0.802788,17.483136
196,616,0.08775,4.67345,0.513659,0.108877,9.435541
188,805,11.902853,8207.779858,209.4708,0.827192,506.462206
210,363,0.118743,2540.224053,0.387064,0.233562,303.27228
189,1217,0.041231,22782.370021,2.916374,0.794713,697.246531
75,771,0.028284,106281.215481,4.29518,0.755525,1034.675463
193,558,0.070711,442.749908,1.569419,0.974416,104.69064
218,217,0.05099,19075.756404,0.421225,0.038976,1956.125273
199,1254,0.392301,2303.418401,0.547647,0.103861,321.64719
190,1165,0.169115,1399.818968,0.47377,0.168418,174.40989
194,849,0.093808,46.043256,0.016895,0.023805,44.002318
183,1280,0.10247,403613.922693,40.7602,0.810851,3066.373816
200,1109,0.01,5802.592208,8.804499,0.947998,575.823024
189,399,0.093808,3923.419012,1.790466,0.497551,244.702171
194,610,0.372156,11.427951,0.0616,0.234787,16.004258
200,590,0.233452,29071.545522,5.184579,0.384157,823.255512
185,588,0.041231,0.739115,0.288426,0.118333,4.87482
208,344,0.392046,1358600.931728,10.35509,0.547689,3422.145959
190,820,0.128841,3722.244516,1.968835,0.530573,226.3571
192,354,0.223159,2876.000011,2.376252,0.793856,185.584883
188,1169,0.130384,1959.971818,0.511987,0.139888,237.898025
201,471,0.212132,207.501313,0.54536,0.462724,71.893674
184,562,0.053852,6.60307,3.844124,0.670669,11.463546
223,713,0.205183,67548.668469,0.012192,0.562857,1037.363842
220,569,0.152971,44472.074342,1.935944,0.490682,722.011603
209,439,0,5017.876058,0.284073,0.128791,401.434744
188,813,13.813826,37527.496725,1093.2,0.991614,1102.444511
185,713,0.024495,38493.19604,7.278224,0.764688,580.591734
186,1007,0.104881,10.680049,2.824016,0.367439,15.371364
186,664,0.073485,4984.768558,9.007983,0.983325,677.894798
196,631,0.01,1451.554238,0.745532,0.19251,243.979594
222,547,0.379605,63826.253421,2.878634,0.72858,723.036523
200,741,0.595735,4558.984164,1.257886,0.215001,356.887117
81,87,0.044721,265.012553,0.345116,0.860633,57.343272
203,1042,0.024495,4897.708476,0.325037,0.174878,338.273498
183,1024,0.236008,132.581675,0.137376,0.114239,85.379394
181,732,0.391024,24.90677,2.244924,0.101066,44.424901
188,365,0.198997,877.103535,1.812443,0.691444,162.517073
190,509,0.155242,2.066575,0.86851,0.201318,8.628245
184,87,0.075498,2061.310774,13.75261,0.97111,906.351276
214,904,0.230434,146048.403413,8.161235,0.8522,1752.529207
187,799,0.212368,16.231777,6.830322,0.878948,15.542045
209,1227,0.139284,3907.075912,0.649668,0.348628,337.293727
193,319,0.100499,1584.581387,0.863479,0.224387,242.4349
74,967,0.151327,121975.136708,9.442948,0.890241,1304.682832
190,831,0.140712,24047.369684,54.24116,0.998147,3423.537827
189,802,0.08775,0.481118,0.884725,0.270987,3.264831
68,660,0.01,288355.002534,9.061589,0.87586,1882.959938
209,959,0.05099,7204.88743,1.899382,0.743176,465.149021
190,875,0.19105,10.732814,3.135165,0.541761,11.573977
74,1175,0.046904,2400.048797,2.349702,0.86243,501.310514
192,952,0.331813,76326.901279,33.75575,0.863456,2384.71933
212,677,0.214476,2359.803935,0.410278,0.349827,213.450112
187,728,0.144914,5.045471,0.456921,0.072403,12.621564
191,949,0.271477,61.168788,3.9535,0.466627,25.417528
199,1114,0.320936,7.469327,0.047744,0.231132,12.600533
185,994,0.271846,88.704193,14.1581,0.392435,36.077545
184,1362,0.130767,1990.050769,1.236316,0.452899,169.246587
185,1049,0.08775,1260.763898,1.827214,0.56053,195.587937
187,1034,0.107238,19.370946,8.313608,0.906108,18.350144
68,508,0.01,353442.368482,7.396886,0.722296,1863.824703
189,799,0.065574,0.271858,0.546199,0.290013,3.766714
69,1202,?,934.371693,0.206147,0.332917,113.935498
199,1156,0.196469,21.450233,0.119826,0.437824,16.694815
193,1003,0.297489,28.197233,4.624618,0.519062,17.819149
71,12,?,11205.880638,0.304982,0.043717,1269.691214
187,735,0.366879,15.754988,0.23352,0.424343,16.509317
192,469,0.099499,84601.769115,58.38417,0.977566,3822.336252
200,711,0,2277.706234,0.615311,0.177483,211.479038
222,134,0.548544,55906.674875,5.170222,0.955775,984.520383
204,221,0.168819,3017.529237,0.196168,0.089661,398.194166
196,951,0,56.478859,0.219941,0.113556,120.084485
199,912,0.141774,1009.942581,0.686004,0.213697,199.030714
183,13,0.182209,71291.088768,22.59733,0.988048,1806.783485
181,775,0.238328,4771.29489,2.316019,0.688264,208.631046
182,1063,0.061644,37.771053,0.088169,0.148043,36.924904
194,744,0.154272,1242.864202,4.026331,0.948585,275.896654
188,1032,0.02,1340.303204,0.853467,0.346251,152.822656
201,606,0.158114,197.432041,0.089378,0.070337,77.512888
197,594,0.224054,304440.099602,39.83323,0.863512,2860.017677
71,619,0.044721,426630.444509,7.603166,0.628264,2202.540465
187,641,0.07874,10884.615128,1.058754,0.071075,1027.83999
191,920,0.078102,7.59433,3.677886,0.739594,9.945687
189,797,0.23622,0.412794,0.126026,0.043889,5.742922
195,26,0,101.871094,0.158357,0.210173,52.741973
83,1060,0.045826,20317.412824,6.25908,0.954087,806.914916
185,1126,0.037417,48.203018,0.165759,0.299349,34.885072
191,911,?,24.908939,5.90162,0.751089,15.714828
182,471,0.20664,1690.310338,0.229272,0.04722,301.03426
82,300,0.09,23192.372811,3.974345,0.639059,758.725077
60,1161,0,165692.293458,3.423713,0.871628,1433.702772
181,1199,0.014142,1569.012694,1.434336,0.430599,203.192445
196,86,0.404104,80.677874,0.105655,0.145434,45.768161
187,722,0.209762,0.225592,0.867769,0.238595,7.273985
192,881,0.173781,1.793008,0.732232,0.169327,8.648757
199,613,0.064031,89745.808191,17.51389,0.947175,1127.930334
207,227,0.022361,120166.505928,9.294017,0.848445,1993.660442
221,388,0.479375,218363.530723,12.21057,0.809024,2746.918978
183,1128,0,408.265187,0.740137,0.690088,66.496562
190,901,0.088318,3.168908,0.646226,0.058025,11.136961
188,837,0.283549,48.481755,10.9386,0.905089,24.171313
64,73,0.106301,67.514457,0.107854,0.548162,35.809469
201,1246,0.070711,65.102407,0.06967,0.299427,42.347418
201,1091,0.061644,50.883957,0.443731,0.689874,39.235597
183,476,0.046904,22590.860648,12.49511,0.971142,797.71715
183,274,0.232809,437.448762,0.278044,0.19285,89.389377
182,643,0.137477,0.507408,0.058859,0.029388,4.005707
190,49,0.165529,13.980545,0.019864,0.189432,19.189175
189,325,0.152971,3968.653308,2.374331,0.359508,409.47266
82,729,0.111803,5908.284118,1.077036,0.441054,300.360904
185,1018,0.041231,16.83106,0.829163,0.079432,20.877342
184,942,?,110.933228,0.137644,0.223255,43.773864
204,919,0.317805,4154.470469,0.538675,0.253756,384.227928
181,208,0.173781,664.276944,0.204548,0.09453,134.158711
77,276,0.506754,72278.894568,2.900699,0.564693,940.029609
190,1425,0.379078,41.686222,0.121255,0.25083,29.488408
209,667,0.014142,4379.410474,2.073383,0.941891,402.837358
194,876,0,13.062144,0.048331,0.130483,22.594529
195,313,0.359305,2258.838673,1.127055,0.375995,188.844323
196,879,0.161555,1813.891242,8.440728,0.979187,525.828562
191,940,0.277308,110.227746,6.399122,0.391464,32.693266
61,171,0.159374,785259.508234,1.569714,0.353613,3315.989121
196,182,0.01,219.64109,0.434455,0.42532,63.331511
209,1182,0.189737,1371591.220114,8.594283,0.406623,3846.70833
183,568,0.209284,837.99711,0.332452,0.17947,181.536059
188,801,0.654294,23.730494,4.944893,0.622894,15.877156
73,746,0.589406,49741.747894,3.356075,0.529048,773.919859
187,1404,0.022361,1137.167297,0.484206,0.174385,172.15235
217,657,0.080623,42.504135,0.032039,0.218075,26.739243
202,1228,0.139642,170.74577,0.090373,0.259246,64.142255
192,941,0.114455,47.448142,19.06379,0.786709,24.232344
83,1347,0.03,31.629428,0.054496,0.251485,26.87032
188,740,0.30692,13.847623,1.561618,0.197097,15.84617
200,1355,?,279.361028,0.259247,0.13609,116.203301
183,538,0.092736,2290.098647,1.521775,0.597604,155.334056
59,1267,0,14981.114708,0.075977,0.03712,745.031456
190,1385,0.160312,867.12536,1.310822,0.740459,115.068433
202,610,0.154272,24125.220821,2.730273,0.740696,681.927045
222,895,0.162481,51874.387885,5.448697,0.973813,1023.924927
208,1244,0.115758,257871.15895,12.47465,0.865514,2608.752284
182,1150,0.059161,3527.037227,0.744609,0.155199,307.05641
199,797,0.024495,526.236032,1.233505,0.768022,99.576911
193,118,0.036056,5.585042,0.084522,0.430346,12.177075
212,1031,0.093808,99.412859,0.105003,0.569797,33.539169
212,1122,0.183303,1629.613682,0.69752,0.777466,163.285134
58,205,0.100499,109214.026211,3.087302,0.786639,1432.506079
191,496,0.070711,1753.334284,0.695929,0.240441,176.557172
182,20,0.096954,2170.421201,0.693603,0.257008,167.323471
194,693,0.094868,2807.966921,5.664702,0.927973,378.471677
184,594,0.190263,20.438705,6.507105,0.905523,14.372033
200,382,0.172047,37.673996,0.303765,0.563484,32.884105
186,1242,0.04899,1038.258096,0.094555,0.124329,127.007014
191,872,0.091104,8.07278,1.870017,0.257368,14.53185
185,540,0.140357,793.704197,1.166444,0.329024,113.445364
187,801,0.147309,5.220527,2.080752,0.540923,7.693337
219,1437,0.041231,12866.102163,2.376978,0.906671,479.762876
74,870,0.08775,243058.553442,4.909556,0.6023,1483.544383
192,947,0.091104,32.499771,11.82913,0.753169,15.705811
187,1009,0.954673,21.854623,4.335382,0.408618,21.219737
219,144,?,85527.125234,6.604094,0.737849,1637.936581
212,757,0.083066,299.540377,0.139453,0.345475,73.46534
181,1352,0.128062,8590.642048,2.728631,0.448859,370.821684
194,672,0.01,42.874344,0.094272,0.195882,30.319884
184,1219,0.01,84.380722,0.042867,0.067962,51.089965
201,1003,0.02,299.372713,0.921777,0.81583,70.051533
196,1181,0.311288,51752.817611,10.112,0.718537,858.454858
186,1005,0.172337,1.789794,2.53339,0.080768,31.366139
189,800,0.110454,0.870227,1.088133,0.194369,5.598291
191,1284,0.23622,108.505607,0.093859,0.405072,50.048981
183,742,0.144914,2048.105127,0.568184,0.1488,236.742951
207,1208,0.01,185793.894162,10.58277,0.907071,2111.722301
258,1346,0.161555,774.95868,0.257586,0.438535,106.902666
190,858,0.041231,37.217499,12.21654,0.582717,20.964809
189,824,0.192614,25.300855,9.926182,0.644997,15.389501
194,734,0.053852,1271.518124,4.115749,0.957638,279.357812
77,1232,0.136382,58.554442,0.072513,0.299651,29.522895
196,607,0.086023,33.673873,7.707732,0.850012,18.135588
191,908,0.334813,23.068876,7.153475,0.804626,17.780859
187,808,0.11225,31.695252,22.30039,0.956715,23.309342
66,613,0.036056,294962.689442,7.673247,0.759389,1839.019087
222,1037,0.265518,6321.575004,0.391106,0.148903,480.663211
180,1305,0.043589,20.093706,0.026125,0.036005,44.261231
193,779,0.01,860.167831,0.07077,0.026198,494.348431
216,838,0.150997,4833.994516,0.703349,0.532619,241.659992
192,887,0.017321,6.029463,0.907622,0.049711,18.257941
61,1178,0.100499,148955.708205,6.511035,0.974584,1937.443057
214,60,0.150997,4347.514497,0.524523,0.208324,458.24413
209,261,0.190263,2718.963712,0.284036,0.150561,345.231408
185,992,0.319061,290.99216,0.144208,0.073641,121.412399
190,574,0.01,409.199241,0.606202,0.714131,58.571818
195,1187,0.05099,2054.144157,0.352029,0.098735,260.272503
222,539,0.076811,230851.524982,6.441457,0.643119,1862.96824
213,823,0.159374,265945.51331,7.691737,0.727244,1924.934631
192,588,0.014142,36.381203,0.134755,0.301923,27.225716
184,115,0.072111,2106.704137,1.479569,0.451943,202.975343
186,327,0.01,112.60538,0.220408,0.309556,44.144791
188,1000,0.308545,626.714448,0.1426,0.07878,110.416398
62,911,0.216564,213821.229125,4.736253,0.65406,1962.394877
